Actual Price,Predicted Price
751.85,732.9177059452006
102.9,98.69476852985764
997.15,984.19945095517
834.85,841.8514141278172
670.9,727.9729846659347
1021.15,1023.9070612280633
137.05,137.15371181303726
413.7,411.31103607456015
457.85,465.7029701464855
74.6,77.91694982102297
714.25,700.5522575718237
338.8,335.89154989585734
212.85,205.4308228105781
1351.0,1346.1130912537665
281.9,281.10004238722365
318.55,323.4548266783097
282.2,275.35617423454096
677.75,695.8073230109119
1011.65,994.1887868728791
1194.75,1184.935156221532
415.8,416.8551175088886
639.85,633.9733336802933
218.45,214.17149173857345
298.15,303.9256749591886
337.3,338.9382973507586
526.4,530.9832803687137
787.85,794.5519085574651
818.2,802.9928974079291
334.25,334.99250966326355
618.6,612.6461014959846
504.6,518.0970370348691
64.35,62.133799071042745
342.25,354.3218746640304
673.4,687.2664408012707
431.85,418.7031446536648
436.5,446.67328522324993
653.6,648.707604158914
421.8,421.8997321473317
917.3,927.8096496997028
1282.8,1297.5649186937007
1298.7,1279.534167362236
95.4,95.19850095865951
464.55,472.29593185217345
205.1,199.43722125995268
465.35,457.96123481026103
809.65,777.7698242157139
730.7,727.8730913067577
362.2,355.7703283720982
155.1,155.48414322203325
292.5,285.1457234338957
478.2,473.59454552147565
486.05,465.4032900689543
274.15,291.2891650232868
125.05,120.92104094676017
337.05,332.79485576136756
304.5,316.76197161344464
412.2,433.2376284139313
661.6,668.0869158392694
198.95,194.6423400194524
469.6,468.5499308830326
168.2,173.56484123308644
433.05,445.5245115927134
919.4,893.2964941040184
764.9,758.8400326516555
556.25,562.5995285482626
415.0,421.10058527391493
371.9,370.4047054915419
285.45,280.70046895051524
710.15,708.9432997426991
248.3,241.29253875515332
461.5,465.05366331183444
293.85,303.0266347265948
58.85,61.634332275157306
82.25,85.05932500218489
349.55,361.91376996148927
275.1,297.4326066126778
805.1,775.5222236342295
526.95,526.1883991282134
272.85,264.2180646862954
421.5,427.9432803775456
405.4,413.5086899764561
178.85,184.1035906262694
151.75,140.89971278217809
349.5,337.4898436426908
707.55,720.0814092909446
413.95,416.0559706354719
168.55,173.81457463102916
500.6,504.51154018678494
76.15,76.91801622925203
112.1,108.93383784550934
354.25,348.6778998705248
966.45,944.5417873618654
123.85,119.52253391828089
238.15,259.12350336826387
369.15,385.83822948440223
502.15,510.754875135353
428.75,435.48522899541587
133.9,133.90717763978182
75.9,75.1199357640644
146.55,149.19086159387655
121.9,121.6702411405883
448.6,439.18128328496823
87.7,84.06039141041407
396.25,399.1240462549552
134.4,135.15584462949545
301.0,304.92460855095953
222.55,213.42229154474526
409.05,403.41946069957004
374.7,366.2091844061041
528.9,518.0970370348691
246.45,248.68464733425796
258.65,246.23726003441925
426.9,424.8965329226444
130.0,120.77120090799451
674.3,681.3727326098224
948.1,950.2357088349596
466.15,463.1057428078812
401.75,408.0645019013047
962.7,936.5003719481097
68.75,70.97436135821528
472.0,470.94737150328274
443.4,427.0941868245403
801.8,801.8940704569812
462.9,456.06326098589636
188.4,194.34265994192114
426.25,425.2961063593527
411.5,410.3121024827892
384.75,363.9615838246196
817.55,800.3457233897363
180.25,181.2066832101338
346.05,343.68323191167036
315.5,315.4633579441425
1215.75,1210.3080694525129
669.35,668.6363293147434
758.9,768.6795285305989
446.75,451.4182197841617
377.0,377.3472939543496
158.4,160.9782779767732
410.5,418.10378449860224
512.85,501.91431284818054
220.65,198.48823434777034
405.1,402.5204204669762
166.1,169.76889358435704
223.6,231.95250967209543
507.3,533.6804010664952
688.0,710.2918600915898
130.7,129.96138995228682
77.3,76.71822951089791
120.7,124.26746847919264
174.6,173.9644146697948
423.15,423.24829249622235
342.8,337.6396836814564
228.7,235.1490971657623
283.9,287.2934306562032
770.3,766.4319279491144
619.2,621.0371436668602
404.0,404.967807766815
418.0,421.9996255065087
1023.7,1023.2577543934121
840.2,842.4008276032911
277.8,280.2010021546298
778.75,775.7719570321722
130.0,129.86149659310968
363.8,349.67683346229575
213.0,224.71024113175642
385.4,385.53854940687097
727.9,756.8921121477022
423.0,424.8465862430558
488.6,508.30748783551434
201.2,194.29271326233257
544.5,546.8163777982825
473.05,448.3215256496719
529.2,523.1416516733121
233.4,237.596484465601
411.15,402.1208470302679
271.95,265.11710491888925
903.3,909.7289516886497
621.65,621.5366104627456
317.55,313.06591732389234
257.35,257.6251029806075
440.15,438.2822430523744
151.2,142.8975799657199
770.5,750.7486705583112
493.85,487.22998904914834
788.05,788.3085736088971
368.5,371.70331916084405
145.15,147.2429410899233
349.85,357.6183555168744
485.2,472.04619845423076
287.05,288.99161776221365
340.25,337.4898436426908
419.45,427.2939735428945
637.1,646.3101635386639
271.3,274.2074006040044
694.35,727.6733045884034
526.95,552.0607791550797
893.6,888.3018261451639
717.05,710.3418067711784
428.15,437.1834161014264
317.0,313.8151175177205
481.1,484.3330816330128
417.25,437.1834161014264
131.75,137.2536051722143
1010.3,1019.0622333079743
155.65,158.2312105994032
424.15,419.7020782454357
358.5,364.61089065927064
82.5,83.6608179737056
476.5,474.59347911324653
478.15,478.7890001986843
521.7,522.2925581203068
328.9,325.2529071434973
1183.85,1156.615388894827
435.75,436.88373602389515
494.95,493.9727907936019
1213.5,1226.9403137554982
74.85,73.9212154539394
902.3,919.6183942471814
504.05,500.41591246052417
374.8,372.0529459179638
301.9,306.1233288610846
140.7,141.09949950053226
476.0,469.598811154392
1024.45,1016.2152725714274
72.95,75.96902931706978
259.95,265.7164650739518
642.55,644.861709830596
150.95,146.39384753691803
283.75,279.85137539750997
889.6,913.5248993373791
364.05,360.3654228942443
162.15,163.5255586357889
121.35,121.32061438346847
352.05,370.90417228742734
125.2,121.5204011018227
381.65,373.1018261893233
154.95,154.63504966902798
305.8,304.6748751530168
370.5,388.53535018218366
748.25,725.7253840844503
252.5,252.13096822586755
516.25,519.9950108592338
264.1,267.76427893708217
1176.35,1155.9161353805873
86.05,87.85633905914341
518.4,520.5943710142964
513.65,513.6517825514886
324.0,304.72482183260536
132.1,124.11762844042704
710.55,687.2664408012707
109.5,113.07941225135858
299.15,293.13719216806294
355.8,353.4228344314366
511.2,505.2607403806131
977.0,968.3663535256014
715.1,735.7147200021593
928.15,955.9296303080536
433.5,423.6978126125193
182.3,181.60625664684216
126.1,129.56181651557836
286.4,285.04583007471865
688.7,710.3418067711784
265.45,268.7132658492644
473.15,471.8464117358766
294.65,296.533566380084
401.6,412.1601296275654
245.3,248.3849672567267
270.05,267.71433225749354
456.85,467.0015838157877
644.35,649.9063244690391
444.85,445.12493815600504
128.5,136.60429833756325
457.9,444.72536471929664
791.0,773.5743031302762
501.45,494.67204430784153
267.3,275.9555343896035
775.45,772.1258494222084
489.95,483.53393475959604
366.4,383.4407888641521
427.5,423.1483991370453
164.0,157.98147720146045
363.0,365.31014417351025
267.45,269.9619328389781
1163.3,1161.4602168149158
184.95,183.95375058750378
141.2,150.3895819040016
816.45,815.3297272662998
176.55,184.1035906262694
128.25,128.16330948709918
183.75,183.3044437528527
336.4,349.7267801418843
724.45,717.733915350283
439.3,440.1802168767391
93.65,99.49391540327434
95.45,95.9477011524877
427.45,432.3885348609261
741.8,750.3490971216029
742.5,787.7591601334229
362.7,372.5024660342608
649.35,642.4143225307573
197.55,200.68588824966633
257.3,268.96299924720716
444.4,449.9198193965054
450.5,449.72003267815114
160.35,158.63078403611155
84.8,80.4642304800388
905.1,911.77676555178
422.3,459.1100084407976
376.75,376.24846700340163
515.0,524.1905319446716
94.35,95.89775447289912
728.95,730.5702120045391
431.9,430.9400811528583
561.5,560.3019812871896
424.3,421.00069191473784
284.0,283.0979095707654
452.5,482.0355343719397
440.05,435.73496239335856
236.45,234.6995770494654
419.15,414.55757024781553
480.95,473.4946521622985
470.0,480.0376671883979
161.5,165.1737990622109
507.75,504.062020070488
208.0,205.4308228105781
330.4,333.8936827123155
998.8,1017.9634063570264
653.25,653.4025920402372
869.8,868.9225144648084
417.8,398.9742062161896
471.75,470.69763810534
575.65,562.0501150727887
267.5,279.40185528121305
401.9,397.9253259448301
128.75,140.30035262711556
810.8,813.881273558232
122.9,119.17290716116105
310.0,303.7258882408344
132.1,139.15157899657902
445.0,431.5394413079208
92.55,104.48858336212885
659.9,630.7267995070379
726.95,725.2259172885649
245.95,238.44557801860628
759.05,741.3586947956649
486.9,481.9356410127626
152.45,153.03675592219446
124.45,124.86682863425517
813.3,811.7335663359245
448.7,435.1855489178846
168.65,168.7200133129976
503.75,493.8728974344249
418.15,419.7020782454357
461.25,468.2502508055013
511.1,504.3617001480193
648.55,661.444007453993
431.0,430.1409342794416
170.0,161.32790473389292
336.85,335.2422430612063
480.45,462.20670257528735
375.05,378.29628086653196
468.9,467.85067736879296
523.2,531.4328004850106
459.75,465.7029701464855
155.7,159.97934438500226
485.55,492.7241238038883
204.15,205.68055620852078
680.1,663.0423012008264
676.2,672.1325968859416
179.0,189.34799198306663
492.65,494.0227374731905
799.9,798.4477495653716
269.0,275.4061209141295
239.2,246.98646022824744
535.35,541.2223496843654
196.35,192.34479275837933
278.05,292.0383652171149
382.4,396.3769788775852
165.9,163.7752920337316
399.75,392.78081794721
423.65,429.79130752232174
1052.85,1053.4255488648932
281.05,282.8481761728227
439.6,430.34072099779576
464.85,472.6955052888818
164.15,167.77102640081523
546.3,555.4571533671007
461.1,485.2820685451951
445.45,433.7870418894053
438.35,433.1377350547543
458.85,470.09827795027746
74.2,75.31972248241868
251.35,259.32329008661804
281.5,285.4953501910155
431.2,421.64999874938894
181.65,181.55630996725364
764.9,790.3563874720273
276.35,291.7886318191722
